0,0,0,0,0,0,0,0.003822397,0.006088378,0.014361444,0.030365592,0.006014851,0.000650038,0,0,0,0.014994564,0,0.001426093,0,0.006020246,0,0,0,0
0,0,0,0.293300286,0,0,0.036770614,0.010879548,0.022454211,0.003490228,0,0,0,0,0.01059573,0.006754009,0.024996306,0.010373973,0,0,0,0,0,0,0
0,0,0,0,0.105984832,0,0.038665389,0.014276224,0.000560086,0,0,0,0,0,0,0,0,0.000419737,0.024238938,0,0.00377136,0,0.005454818,0,0
0,0.174879935,0,0,0,0.016617079,0,0.034343596,0.037404816,0.013205316,0,0.037059709,0,0,0,0,0,0.01473515,0.005379249,0.020169125,0.015552503,0.003692836,0,0.03538089,0
0,0,0.087137929,0.004290747,0,0,0.031114041,0,0,0,0,0,0,0,0,0,0,0.004121493,0.02637327,0.020258595,0.027273289,0,0,0,0
0,0,0,0.000791698,0,0,0,0.004774251,0,0,0,0.054446969,0.038684801,0,0,0,0.026461849,0.078338013,0.054192011,0.060336917,0.017506648,0,0.00805981,0.00787067,0
0,0.049264176,0.066242569,0,0,0,0,0,0,0,0.033376392,0.029379889,0,0,0.006015978,0,0.047672967,0,0.005715039,0,0,0,0,0,0
0,0.023266714,0,0.066528934,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014568835,0.021084444,0,0.011785876,0,0,0,0.006896274
0,0.012114734,0,0.030396776,0,0,0,0.012393727,0,0,0,0,0,0,0,0,0.023564559,0,0,0.074241769,0.017031589,0,0,0,0
0,0,0,0,0.000271405,0,0,0,0,0,0,0,0,0.01932153,0,0.010642896,0,0,0,0,0,0.060555323,0,0,0.004764083
0,0,0,0,0,0,0.018518482,0.001520909,0,0.001516967,0,0.004334981,0.003580144,0,0.003340107,0,0,0,0.017131494,0,0.031939221,0,0.024036422,0.047357464,0
0,0,0.002550479,0.015133721,0,0.009537335,0,0.005867083,0,0.005171266,0,0,0,0.015904692,0.005409387,0,0,0.045133796,0,0,0.00098145,0,0,0,0.045775233
0,0,0,0,0,0.021368274,0,0,0,0,0,0,0,0,0,0.011000495,0,0.013437867,0.030857273,0.039815153,0,0.006846668,0,0,0.001629598
0,0,0,0,0,0.059510468,0.019879888,0,0,0.011477604,0.014011968,0,0,0,0,0,0.01721669,0.029007084,0,0,0,0,0,0,0.019455481
0,0,0,0,0,0,0,0,0,0.010020633,0,0.029344967,0,0,0,0.011714859,0,0,0.006496333,0.105968784,0,0,0.055536721,0.011358791,0.006927696
0,0,0,0,0,0.025144343,0,0,0.007820034,0.036201015,0,0.005809152,0.017639463,0,0.03861555,0,0,0,0,0,0,0.002053264,0.005394788,0,0
0,0.036658583,0,0,0,0.003589031,0,0,0,0.004860322,0,0.013946419,0,0.015163162,0.023242981,0,0,0.002941816,0,0,0.001570231,0,0,0.013015808,0
0,0.047161209,0,0,0,0.016092834,0,0.028094672,0,0,0,0.10259233,0,0.005313884,0,0,2.47818E-19,0,0,0.018472625,0.050811347,0.002820253,0,0.015983914,0
0,0,0,0,0,0,0,0,0,0,0,0,0.102129674,0,0.008515121,0,0,0.006933411,0,0,0,0,0,0,0
0,0,0,0,0.02800511,0,0,0,0.160669134,0,0,0,0,0,0.135259033,0,0,0.058205269,0,0,0.001088899,0,0,0,0.040026392
0,0,0,0,0,0.038506816,0.006167597,0.032658135,0.030736906,0,0.022741623,0,0,0.012594531,0,0,0.007345347,0.014842837,0.003061866,0,0,0,0.008650607,0,0
0,0.00156064,0,0,0,0,0,0,0.011541066,0.031880817,0,0.003239026,0.054709727,0,0,0.028357071,0,0.023582579,0,0,0,0,0,0.011287457,0
0,0,0,0.000638868,0,0.004054092,0.018459936,0.003957763,0,0,0.049197082,0,0.00464567,0,0.01574604,0.015496711,0,0,0,0.005483853,0,0,0,0.011010434,0
0,0,0,0.022704656,0,0.022756325,0,0,0,0,0.049642098,0.01444479,0,0,0,0,0.005206059,0,0.023100623,0.004840438,0,0.009477316,0.039110404,0,0
0,0.002940123,0,0,0,0.014134007,0,0.014858339,0.030031806,0,0.01489198,0.055319824,0,0.006425626,0,0,0,0,0,0.025605287,0,0.018231452,0,0.01165572,0